word,surprisal,avg_rt
its,6.17362,295.0233333333333
until,13.0358,304.06
it,4.91492,298.5376190476191
vanished,18.4513,303.21200000000005
into,9.70468,371.01142857142867
the,2.33354,291.7257142857143
wall,14.4709,326.4733333333333
of,3.71871,288.502380952381
orange,17.3968,320.948
brown,17.4378,320.9305
Ben,15.5374,299.8047619047619
Prime,14.0433,298.56500000000005
extended,15.7139,406.6980952380952
his,9.892,367.187
until,13.3655,382.1865000000001
he,5.30095,324.53809523809525
could,6.12838,300.8275
lay,11.8669,313.4428571428571
his,10.0649,288.75000000000006
across,11.7395,393.91999999999996
the,0.506734,369.2471428571428
noses,18.8745,348.0285714285714
of,6.88421,328.49285714285713
the,3.44768,344.0457142857143
He,5.6328,445.921
from,7.98935,315.21571428571434
his,6.8822,321.13047619047626
raw,15.1963,285.64047619047614
and,5.48786,333.1309523809524
felt,13.931,299.8923809523809
the,4.33336,301.1385714285714
pain,13.266,304.65714285714284
of,5.13332,279.60761904761904
movement,14.1026,290.2657142857143
in,4.05941,279.45523809523814
his,6.86613,279.3428571428571
black,13.8126,362.08428571428567
burned,15.7771,341.2552380952381
He,5.6328,290.09380952380957
removed,16.6508,315.8452380952381
his,9.76443,344.86571428571426
hat,16.2134,283.93904761904764
to,5.13332,292.45
let,9.84033,286.8352380952381
the,2.64424,278.57333333333327
trapped,17.3079,273.35619047619053
sweat,15.8982,327.5885714285714
cut,12.302,302.8723809523809
through,9.26993,445.91952380952387
the,1.8968,320.88199999999995
dust,14.1749,294.3966666666667
film,13.7583,332.602380952381
upon,13.8039,327.1780952380953
his,5.38724,310.6019047619048
He,5.6328,276.2576190476191
The,2.68215,274.8533333333333
came,13.2563,337.74142857142857
from,2.76289,300.5614285714286
his,5.99144,277.52857142857147
mouth,16.8823,294.27500000000003
like,11.0155,307.89476190476194
He,5.6328,274.4171428571429
moved,11.4407,331.0538095238095
back,8.23018,368.8180952380951
to,2.73256,328.93809523809523
the,2.17293,279.61099999999993
wheel,15.1365,290.32523809523815
and,6.4404,307.0742857142857
stood,13.8131,286.83380952380946
there,11.7915,270.8123809523809
the,6.46964,361.17571428571426
top,9.90672,298.5466666666667
of,2.84992,318.82095238095235
a,4.97331,266.57476190476194
spoke,16.0659,289.6376190476191
to,3.30367,353.99571428571426
still,12.0553,298.13952380952384
the,8.20091,313.5952380952381
of,3.79466,312.27850000000007
his,5.69305,293.18899999999996
The,2.68215,299.9147619047619
burning,14.4404,325.15333333333336
air,13.3712,351.5155
dried,17.3601,372.6609523809523
his,9.74911,301.28714285714284
clothes,14.727,530.0855
in,7.3694,370.9244444444444
He,5.6328,312.8909523809524
cleared,15.6862,386.8895238095238
his,9.78068,299.72999999999996
and,4.34754,322.20142857142866
wet,17.1261,293.7099999999999
his,9.71788,273.61199999999997
As,6.95063,292.3561904761905
as,7.81476,313.042380952381
he,11.9795,286.53904761904766
I,13.3111,302.6814285714285
guess,9.51771,282.4638095238096
we,2.42276,268.36571428571426
could,5.32003,303.53952380952387
all,12.2525,308.4542857142858
do,11.2508,284.4104761904762
with,7.03342,276.5166666666667
a,3.46305,275.252380952381
little,8.10558,287.45380952380947
He,5.6328,281.1985714285715
the,2.68828,311.9371428571428
and,5.76011,324.79238095238094
drew,14.4088,317.4480952380952
water,13.4407,292.85333333333335
from,5.66357,301.03952380952376
a,4.32716,303.856
They,6.88914,317.50428571428574
could,7.06371,293.9533333333334
no,9.21696,274.23523809523806
longer,0.981775,290.11857142857144
afford,6.3535,282.9780952380952
the,6.28532,283.88000000000005
luxury,12.1345,328.18
of,7.8172,276.7961904761905
the,3.44768,267.15380952380957
canvas,18.2445,293.84900000000005
sweat,15.9298,346.1180000000001
bag,16.2412,339.7405
that,7.73186,339.59333333333325
cooled,16.5864,340.6333333333333
it,9.04618,307.89904761904756
by,9.40638,337.57238095238097
The,2.68215,314.7361904761904
water,14.4404,320.8961904761905
was,8.64984,343.3085714285714
warm,15.7782,323.90761904761905
and,3.09722,315.577619047619
stale,17.1032,298.76666666666665
and,6.42706,325.6585714285715
had,8.99943,302.33857142857136
a,4.16832,286.68
But,4.58894,324.2057142857143
it,4.47221,327.70142857142855
was,3.33117,295.115238095238
Thank,19.9502,324.35714285714283
the,7.24868,335.3347619047619
they,15.5721,311.05619047619047
still,8.10125,288.15333333333336
had,6.98892,282.9323809523809
He,5.6328,261.82095238095235
his,9.2285,303.675
mouth,16.7644,295.91333333333336
with,8.2561,278.1123809523809
a,3.59166,286.49285714285713
small,8.72375,274.5466666666666
He,5.6328,284.19952380952384
took,9.73525,301.71714285714285
a,2.90773,270.697619047619
long,9.41397,283.54285714285714
but,11.0908,284.4252380952381
carefully,14.6814,337.1147619047618
controlled,13.6776,373.2095238095238
He,5.6328,364.3385714285715
replenished,18.7171,401.32900000000006
the,7.24079,349.02809523809526
and,5.74661,362.6761904761905
handed,14.9741,322.16333333333324
it,9.82422,348.0361904761905
to,5.42668,300.4771428571428
his,7.97783,264.0142857142858
young,12.606,289.68619047619046
wife,15.0379,283.95666666666665
riding,15.5443,350.99809523809523
the,5.54835,333.9275
hurricane,11.8943,357.62904761904764
She,8.86122,317.2325
took,12.3372,314.8280952380952
it,6.92034,302.58285714285716
her,10.413,426.8890476190475
dark,15.6428,343.8695238095238
eyes,14.5657,340.2095238095238
as,7.81476,383.31476190476195
they,6.74469,325.3680952380952
met,12.3755,338.89285714285717
She,8.86122,304.55619047619047
and,5.48786,338.62333333333333
pushed,13.931,357.95904761904757
back,5.50589,338.9138095238096
her,12.1629,294.5128571428572
to,6.03438,365.514
wet,18.6392,350.19500000000005
a,7.54847,342.2042857142858
and,5.98791,413.3071428571428
wipe,17.3864,388.58857142857147
her,11.6407,343.9871428571429
She,8.86122,293.9380952380952
set,12.3246,342.28619047619054
the,4.26327,313.4976190476191
on,7.569,337.1871428571429
the,2.43164,331.4445
edge,15.5042,325.1704761904762
of,1.42276,292.2014285714286
the,3.44768,317.2019047619048
leaving,14.2767,333.312380952381
it,7.28532,344.40809523809526
for,7.3617,328.69333333333327
him,9.3014,307.39619047619055
to,1.64424,294.2880952380953
stretch,14.32,290.9485714285714
after,11.0465,320.6438095238096
it,5.17051,349.55333333333334
while,12.6937,375.95285714285717
she,10.398,376.62149999999997
looked,14.6063,365.839
on,6.91759,360.65714285714284
happens,15.1366,364.0009523809524
when,6.28532,353.9800000000001
no,13.8147,316.6980952380953
more,5.03656,298.7419047619048
She,8.86122,349.3771428571428
asked,12.8876,336.18999999999994
She,8.86122,298.30904761904765
was,4.26692,332.0342857142857
like,9.5304,344.29952380952375
he,11.9418,400.9338095238095
thought --,8.583645,376.12142857142857
Her,10.7236,313.5728571428571
thick,15.9858,386.5805
hair,15.1036,326.72285714285715
was,8.38355,315.4833333333333
the,4.87762,323.29238095238094
color,13.6356,316.1066666666667
and,4.99826,290.9042857142857
of,5.3739,304.9580952380952
Her,10.7236,290.6523809523809
sparked,14.8492,303.67952380952386
like,11.3362,356.6080952380952
when,9.80102,334.007142857143
it,4.67069,338.62761904761896
first,11.417,329.3890476190475
lights,16.1241,318.2690476190476
And,6.26392,324.0533333333334
all,11.1718,326.9233333333333
the,3.09318,333.172380952381
she,13.1861,316.41428571428577
had,4.95369,283.3504761904761
the,6.13296,279.5238095238095
heat,12.2099,310.38142857142856
of,7.38971,297.25571428571425
in,6.16281,373.36523809523817
like,11.0312,309.562
that,7.7013,331.4480952380952
is,5.58597,287.78190476190474
burning,17.4324,338.3090476190476
on,7.7821,321.7109523809524
its,5.65794,308.78952380952376
under,11.0177,291.2266666666666
but,11.0869,334.1390476190477
not,6.39483,278.17238095238093
A,5.74117,332.8114285714286
ripple,17.5419,367.53380952380945
ran,13.8974,327.401
through,10.8633,326.39047619047625
the,2.25816,302.697619047619
muscles,17.8915,293.38619047619045
of,6.89436,291.71761904761905
his,6.87526,297.65857142857146
but,10.85,333.8299999999999
he,8.31275,318.50238095238103
kept,10.6137,318.8433333333333
control,12.2814,336.5447619047619
upon,14.5963,328.8414285714286
his,5.38724,308.06285714285724
must,13.3611,321.02714285714285
be,0.981775,320.5933333333333
some,9.05119,306.68285714285713
water,13.6072,309.6804761904762
under,10.5782,306.3438095238095
He,5.6328,288.3419047619048
tilted,18.8028,318.0490000000001
his,9.73662,295.8835
face,15.5181,341.69000000000005
toward,12.8209,345.634
the,2.33772,323.7638095238096
dry,16.2483,297.5442857142857
bed,16.0163,280.97850000000005
of,6.7941,347.29
the,3.44768,291.3004761904762
can,11.0538,332.44523809523804
get,5.66238,302.24857142857144
it,6.5661,284.92619047619047
if,10.7575,285.3028571428571
we,5.61838,315.1333333333334
he,11.7415,325.34238095238095
said,7.01479,315.1114285714286
add,14.0531,365.69095238095235
fever,16.6123,360.75210526315794
to,6.89346,348.39428571428584
our,10.4452,310.94999999999993
She,8.86122,377.0715789473684
do,12.1491,341.32047619047614
you,8.4791,293.4833333333333
want,5.39622,299.8047619047619
to,1.91144,280.7147619047619
see,4.60822,271.6928571428571
if,3.68936,268.6709523809524
I,6.06519,273.49619047619046
can,5.96552,282.00619047619045
stand,14.2903,303.4533333333334
can,11.0538,317.6909523809524
he,12.0991,315.9599999999999
Her,10.7236,302.38428571428574
lost,15.9277,313.47666666666663
and,9.24879,333.22428571428566
burning,15.5186,302.54285714285714
up,9.78825,332.3471428571429
she,12.9543,347.4752380952381
bit,16.7597,332.8971428571428
out,9.94678,325.83428571428567
tires,15.9277,334.06190476190477
are,5.28532,336.2704761904762
on,6.97735,345.0704761904762
the,1.68939,316.01523809523815
wheels,17.7763,329.28333333333336
roll,12.6314,311.35
off,11.7268,326.4780952380953
in,5.70696,304.6914285714286
another,10.5552,304.1380952380953
There,7.85717,308.4257142857143
was,3.6777,307.995238095238
no,2.55555,342.84238095238084
valley,17.9679,286.2376190476191
like,11.0604,292.8171428571428
this,5.43677,292.042380952381
on,9.92285,286.8195238095238
your,12.8977,321.21999999999997
You,9.73964,298.97333333333324
even,12.2238,307.01571428571424
know,10.8057,294.59999999999997
where,6.64471,281.33190476190475
he,12.1491,398.43263157894734
said,7.01479,335.01047619047614
as,11.3099,305.66190476190474
gently,17.1406,306.6338095238095
as,8.35478,290.8509523809523
he,6.87049,304.0390476190476
still,15.8777,317.78428571428566
headed,13.8404,318.3395238095239
hit,13.7154,317.59
a,3.79194,294.03000000000003
She,8.86122,330.6533333333333
in,5.79104,313.9615
time,11.0159,285.8904761904761
to,4.14581,297.2957142857142
make,6.68917,268.7090476190476
a,3.15428,277.1
cross,15.8781,272.79380952380956
and,6.51932,280.6666666666667
dig,17.1032,287.1485714285714
our,11.6262,335.511
His,8.53094,292.966
wide,14.3947,392.08263157894737
mouth,16.4092,290.3105
In,4.57937,313.6638095238095
a,3.49655,299.5257142857143
he,11.8295,293.83666666666664
blame,14.5776,287.6833333333333
He,5.6328,298.5814285714285
had,6.39844,284.0633333333334
picked,15.979,248.1066666666667
out,10.6514,308.22190476190474
this,8.99297,282.524761904762
instead,15.8777,358.1390476190477
of,0.864805,329.1914285714286
the,4.62131,281.37666666666667
common,11.4282,269.3990476190476
in,5.9754,312.55000000000007
a,3.9038,297.51333333333326
moment,15.9403,287.96047619047613
of,5.65028,330.74095238095236
romantic,15.7637,338.336
to,6.14296,349.27095238095245
give,8.68015,294.5480952380953
them,5.87255,281.90190476190475
privacy,17.7033,290.1133333333334
on,7.79347,358.16476190476186
their,6.12802,299.3695238095238
It,5.65274,290.6914285714286
had,8.29647,298.5528571428572
been,3.18334,311.97809523809525
a,5.03196,290.46619047619043
but,10.1676,311.5747619047619
anything,12.978,287.0128571428572
would,9.62362,324.2114285714286
have,3.7024,301.03428571428566
been,2.94121,298.707619047619
a,6.15574,292.07000000000005
as,10.1676,294.32476190476183
it,5.71874,279.0609523809523
turned,9.3705,262.93
It,5.65274,295.50142857142856
the,6.59811,285.535238095238
and,5.76011,306.04285714285714
and,6.46461,334.0804761904762
of,7.72282,305.56428571428575
the,2.36694,292.43333333333334
trip,13.1166,280.10857142857134
that,8.06607,301.3066666666667
had,7.59402,262.80000000000007
frightened,17.3969,329.3066666666667
She,8.86122,276.39238095238096
had,8.43609,271.69809523809516
hated,18.1023,287.9523809523809
the,7.22657,295.7634999999999
whole,9.66728,321.82047619047614
idea,8.28589,300.11350000000004
before,10.8149,297.6166666666667
they,5.2717,286.66190476190474
by,5.90879,312.3578571428572
the,6.58353,338.80312499999997
little,13.3562,330.1924999999999
green,15.6856,317.28875
struggled,15.6715,460.55266666666654
between,10.3059,410.7333333333334
the,4.32966,360.51500000000004
mountains,17.0277,309.34714285714284
beyond,13.2563,355.15266666666673
as,9.36142,332.41133333333335
a,2.67587,291.51625
cold,12.3484,306.31874999999997
November,15.0571,312.444375
blast,15.8629,293.72124999999994
rocked,16.475,349.85375
the,4.28532,343.39750000000004
silver,13.9957,318.463125
but,10.8521,307.205
the,5.9996,320.48625
engine,12.7905,291.37466666666666
roar,17.9592,334.124375
was,8.36645,306.373125
reassuring,17.3606,362.145625
to,6.91953,346.68125000000003
the,4.48029,293.0825
pilot,13.0179,321.71687499999996
bundled,17.5892,387.73066666666665
in,2.96339,318.10866666666675
the,2.68569,311.06125000000003
open,9.02198,309.16249999999997
He,5.6328,323.40812500000004
ahead,14.0422,382.7456249999999
and,5.91524,368.40000000000003
as,8.81677,346.6043749999999
the,3.61726,323.820625
railroad,13.2024,377.725
tracks,6.05085,367.720625
came,11.4003,355.7431250000001
into,7.74982,316.95124999999996
view,13.5543,309.4
again,12.7336,344.70399999999995
old,13.3611,330.1362500000001
iron,15.564,273.6713333333334
He,5.6328,338.536875
A,5.74117,272.328125
of,5.85588,296.52374999999995
smoke,15.8302,280.62624999999997
rose,10.9233,281.60312500000003
from,8.9695,279.203125
a,4.16213,281.44133333333326
Central,14.8347,279.188125
Vermont,15.6145,353.52624999999995
which,15.5201,353.48562500000014
idled,17.2229,309.85749999999996
behind,12.6868,329.96812499999993
a,6.68422,311.0525
string,11.1756,287.499375
of,0.34293,271.63874999999996
and,5.31593,346.708125
little,12.393,322.208
figures,12.4082,363.59375000000006
that,8.99681,286.130625
were,7.14089,285.26812500000005
to,6.03438,308.32933333333335
set,9.57977,288.3226666666667
the,5.23012,306.07
ruptured,17.3082,377.53062500000004
roadbed,16.9841,410.2673333333332
to,6.71784,344.57933333333324
The,2.68215,291.89625
of,3.95911,385.11312499999997
a,5.53271,276.09499999999997
shattered,17.3941,302.81000000000006
River,13.8147,339.62749999999994
bridge,14.6277,374.188125
lay,15.2073,378.21000000000004
for,6.89114,299.910625
half,10.6975,289.52812500000005
a,4.18318,279.669375
mile,13.8377,274.503125
main,15.0257,335.56000000000006
railroad,15.4758,333.30062499999997
line,12.7385,325.0300000000001
was,7.41783,321.45875
And,6.26392,356.4575
in,4.80865,316.9893333333333
the,3.68828,319.595
dark,9.55062,288.161875
days,12.18,286.5321428571428
after,4.67748,327.28125
the,2.27227,279.69687500000003
Great,12.0118,346.67937500000005
of,5.83894,336.998125
the,3.27436,386.773125
worst,10.6693,300.27750000000003
natural,13.2019,286.74625000000003
disaster,6.38724,307.22812500000003
in,5.05427,327.48249999999996
the,2.68569,261.924375
history --,9.843765000000001,310.37937500000004
the,4.65929,311.278125
little,13.3848,304.839375
plane,15.5253,296.214375
was,6.05085,261.18
its,9.42294,282.691875
sole,15.9459,311.93812499999996
replacement,14.9718,349.84499999999997
in,6.77099,282.39375
carrying,15.3612,301.88875
the,3.52507,285.82500000000005
United,10.643,305.976875
States,2.07111,288.75749999999994
of,5.68218,370.935625
near,13.315,295.65066666666667
proportions,17.3669,485.5599999999999
had,9.19744,350.41125
fallen,8.31582,314.97124999999994
for,7.56771,283.89937499999996
three,8.59453,306.711875
full,14.0894,287.30800000000005
days,12.1231,290.438125
and,5.95298,281.24750000000006
it,9.11006,257.40437499999996
was,3.73086,250.60250000000005
still,8.12977,367.465625
on,7.28026,306.25875
the,2.31518,313.91733333333343
morning,12.3357,285.5075
of,5.59272,298.488125
November,14.5084,384.49875
when,8.95715,348.34125
officials,11.6798,360.22375
of,5.84098,343.100625
the,2.12654,272.98
Post,17.9821,273.49500000000006
Office,13.9737,298.6518749999999
Railway,17.0467,388.896875
Mail,17.577,328.53625
Service,13.7417,332.281875
realized,14.7827,354.19312500000007
that,2.57711,279.24875
their,8.02372,283.71066666666667
distribution,14.241,360.365
system,7.35571,410.28333333333336
for,4.7604,304.640625
Vermont,16.1053,346.9568750000001
had,9.43675,343.6575
been,3.18334,320.885
almost,12.359,341.14750000000004
totally,14.9015,365.04812499999997
destroyed,15.2749,321.74375000000003
and,6.81849,277.51249999999993
muck,17.5599,377.32249999999993
out,9.84437,359.49312499999996
of,2.11625,298.703125
their,4.62187,337.00312500000007
offices --,7.796685,368.40062500000005
those,9.50156,369.362
who,3.89121,369.6912499999999
still,9.01175,325.2074999999999
had,6.98892,308.2975
offices --,9.986775,340.59666666666664
and,3.88588,382.733125
wondered,17.1883,336.553125
how,3.54835,314.62624999999997
to,3.42586,305.39875000000006
move,8.80015,302.676875
the,4.9514,291.66066666666666
The,2.68215,299.28625000000005
railroad,15.2784,335.16937499999995
system,11.6606,333.91187500000007
counted,16.408,295.2126666666666
miles,13.5326,366.9978571428572
of,4.71148,338.9649999999999
broken,15.8581,301.0225
bridges,15.4071,297.49187500000005
and,5.96339,329.94562499999995
missing,14.3897,336.4275
it,9.60077,359.48999999999995
would,5.447,368.93714285714293
obviously,16.2198,336.809375
remain,12.996,337.21062500000005
out,9.98321,312.28125
of,2.11625,307.3825
commission,14.7,274.08
for,7.50565,312.49187500000005
And,6.26392,301.4786666666667
once,13.0432,301.57562500000006
clothing,15.8777,369.42875
and,3.39678,299.135
shelter,16.1719,295.73687500000005
had,9.13807,312.71312500000005
been,3.18334,285.82437500000003
provided,13.2843,340.298125
for,2.93167,322.86187500000005
the,2.94963,282.7775
communications,14.2172,402.34062500000005
and,3.09015,322.81874999999997
the,4.5622,301.5625
mail,12.0496,294.52125
were,9.77178,320.73800000000006
the,5.86224,302.05249999999995
next,9.21093,295.509375
top,14.2994,298.63866666666667
From,10.3478,340.314
outgoing,17.1324,351.70187500000003
mail,14.1233,396.20933333333335
could,9.81452,319.31375
be,2.84842,297.8813333333334
across,12.0939,392.7306666666667
Lake,17.5678,290.30875
to,6.14296,314.115
the,3.06681,268.30500000000006
railroad,13.1235,324.821875
at,8.30328,299.400625
Port,17.2322,312.85625
But,16.2596,306.58125
what,9.13448,271.239375
came,12.4558,281.25812500000006
in,3.361,295.686875
was,9.40632,259.96875000000006
piling,17.9302,312.7025
The,2.68215,300.868125
nearest,18.2344,385.50750000000005
end,12.7155,397.85928571428576
of,2.70224,319.5153333333334
track,14.2044,317.0525
from,8.76491,338.151875
Boston,11.8169,328.879375
was,9.19019,287.12687500000004
at,7.55292,295.939375
N. H.,14.309899999999999,420.4825
When,15.2958,334.372
Governor,16.8056,406.6675
Al,16.209,339.4587500000001
Smith,13.2086,366.53125000000006
offered,12.8622,309.04375
New,12.4134,299.4987499999999
York,1.40004,321.12812499999995
National,12.6264,324.21666666666664
Guard,9.65687,330.546875
planes,14.1372,304.95187500000003
to,4.20413,354.07250000000005
fly,10.3251,344.28625
the,4.32966,304.83875
mail,11.8943,288.7831249999999
in,7.9382,298.59937500000007
and,8.97026,288.38750000000005
out,1.12863,282.1975
of,0.329237,301.021875
the,0.586311,268.650625
it,9.78961,293.31937500000004
seemed,11.6002,281.960625
a,7.48695,306.11375000000004
likely,13.898,294.73937499999994
temporary,14.6995,314.366875
easing,14.0879,333.174375
and,5.00457,329.88000000000005
that,6.95086,315.78533333333337
at,9.0983,331.10428571428577
The,2.68215,326.32687500000003
question,10.1332,348.74125000000004
was,9.06642,364.61062499999997
to,6.46251,320.88562500000006
There,7.85717,291.290625
was,3.6777,312.4231250000001
no,2.55555,276.854375
such,8.07825,301.69625
thing,11.2325,274.82500000000005
as,8.51798,281.145625
an,4.97712,263.135
airport,13.5342,297.6581249999999
in,4.57989,291.611875
Burlington,17.2428,362.58133333333336
John,13.8147,351.6686666666667
J.,6.27442,331.07937499999997
Burns,16.8981,326.833125
suggested,14.1224,318.8243749999999
the,7.74889,308.40875
parade,16.5623,295.68562499999996
ground,14.0556,315.495625
southwest,17.4296,371.2435714285715
of,6.90612,380.07466666666664
Fort,15.7954,369.54187499999995
Ethan,18.2958,366.8446666666667
and,5.48786,358.8013333333333
soon,13.0698,355.1387499999999
a,7.35979,304.02
dozen,9.88309,309.79200000000003
National,11.0923,463.20071428571424
Guard,9.91626,374.5918749999999
pilots,13.5835,402.77000000000004
were,5.82304,344.74812499999996
bringing,14.5781,341.80250000000007
their,5.16485,296.9626666666666
and,5.00457,394.570625
to,6.10429,341.675625
rest,13.7055,330.08062500000005
on,4.39678,324.75187500000004
the,2.6676,313.331875
frozen,16.8852,312.26187500000003
of,5.83894,325.0973333333333
the,2.74706,293.463125
military,12.5172,308.933125
The,2.68215,313.6073333333334
only,8.31077,298.64799999999997
available,13.0112,303.160625
field,14.4984,319.28374999999994
that,7.92899,296.87187500000005
could,6.67427,323.59733333333327
be,2.64397,290.79812499999997
used,1.87202,290.75750000000005
near,13.8069,293.812
was,8.22744,333.93874999999997
on,8.46105,294.34875
the,2.36755,270.49
farm,14.3523,308.10687500000006
off,11.058,320.701875
upper,16.9352,350.301875
Main,17.4043,334.34687500000007
a,7.4168,307.86375
narrow,11.9386,312.98187499999995
where,11.3807,315.340625
and,5.48786,290.00875
landings,17.2211,315.825625
could,9.63325,321.593125
be,2.84842,284.84
safely,17.2017,288.66875
made,10.9036,356.93750000000006
only,8.16496,289.3593333333334
under,9.86899,287.64866666666666
light,14.6292,347.59062499999993
wind,14.9229,296.2925
Over,10.2562,309.05125
in,8.59202,299.5946666666667
Barre,17.5021,389.734375
the,7.24278,319.0342857142858
streets,12.1345,325.540625
had,9.44024,299.29937499999994
been,3.18334,335.09875
deep,14.7839,304.694375
in,5.01285,313.308125
and,5.0141,309.82214285714286
bridges,13.1227,287.55857142857144
were,9.28552,324.5726666666667
crumpled,17.7635,366.229375
and,6.45956,335.0799999999999
delivery,13.3611,318.75
of,2.00773,330.7699999999999
medicines,18.1777,297.195625
and,6.43219,362.65500000000003
yeast,16.1719,339.33812500000005
by,7.99455,339.243125
City,12.1924,344.555625
citizens,15.2077,305.45375
formed,14.6797,333.739375
an,6.87028,387.8106250000001
committee,15.5691,333.89000000000004
and,5.47444,331.79125000000005
with,9.59504,316.35937500000006
the,2.68196,322.1375
aid,9.9831,313.56125
of,1.68939,300.4925
and,4.34672,355.24187500000005
the,4.90858,300.28875
Vermont,15.3829,372.3546153846154
National,12.6953,361.48499999999996
laid,15.5711,292.183125
out,2.85621,327.821875
on,7.28026,308.628
Wilson,15.935,288.4275
high,13.8147,375.253125
on,6.17915,368.2562500000001
The,2.68215,312.11249999999995
Aviation,15.6739,332.57133333333337
was,9.00098,356.70624999999995
set,9.39155,320.74812499999996
to,4.47685,284.16812500000003
receive,9.97767,272.4893333333334
its,6.89616,319.62799999999993
first,6.52964,271.744375
aircraft,10.8857,304.405
the,7.50836,294.52874999999995
Sunday,12.7837,322.16562500000003
following,12.9035,325.5112500000001
the,2.30446,278.45933333333335
Though,9.43342,285.46625
the,2.48771,278.9
airports,15.7234,360.759375
were,9.45929,298.40875
the,6.75846,306.9440000000001
York,16.6525,333.51875
State,9.70486,377.39000000000004
Guard,17.6245,338.0066666666667
proved,14.0157,313.22642857142864
unable,14.9187,354.57374999999996
to,0.149963,286.265625
keep,7.54634,278.5466666666667
any,11.1338,303.99250000000006
kind,8.7277,307.939375
of,2.42276,288.22249999999997
mail,14.4446,295.355625
They,6.88914,303.01874999999995
had,8.81937,282.30375
courage,18.0166,340.46
but,10.657,355.68625
their,9.04244,354.72812500000003
meager,17.6969,304.788125
training,13.822,366.454
consisted,16.9204,386.515
of,0.667089,315.34687499999995
weekend,15.2786,327.95187500000003
hops,17.4061,326.52374999999995
in,6.99006,299.2900000000001
good,12.0649,316.9181249999999
in,6.25936,303.3728571428571
and,9.14914,348.12937500000004
out,1.12863,317.364375
of,0.329237,284.450625
established,15.8837,310.10375
and,5.48786,336.90624999999994
the,4.67574,299.97125000000005
increasingly,13.5216,387.06066666666663
cold,14.2987,358.19062499999995
weather,6.87028,359.788125
soon,12.5649,336.8193333333333
raised,13.006,291.14285714285717
with,7.28026,343.6884615384615
the,2.4866,362.2174999999999
water,12.0107,410.7675
cooled,16.546,340.03999999999996
engines,14.8194,428.366
of,6.13332,365.55333333333334
their,6.96085,354.04125
World,13.5869,341.92562499999997
War,2.491,313.8646666666666
I,3.39681,348.29312500000003
It,5.65274,319.3825
seemed,15.3923,312.640625
like,4.19065,268.7475
a,1.39681,296.413125
good,2.27436,296.886875
time,7.06662,310.356875
for,4.94351,304.95874999999995
officials,11.5348,273.24437500000005
to,5.22559,317.07562500000006
use,8.42679,294.85249999999996
a,4.79639,288.976875
law,10.9401,411.17312499999997
the,6.52863,312.42466666666667
post,13.3562,289.90200000000004
office,6.11594,291.35562500000003
department,13.2516,338.6593749999999
to,6.81255,299.38874999999996
contract,12.9809,306.84562500000004
for,4.69066,322.6107142857143
the,5.42277,355.86812499999996
transport,17.0972,343.40500000000003
of,6.05085,300.63187500000004
first,13.1971,283.19733333333335
class,9.07174,324.695
mail,15.078,295.463125
by,8.12201,319.42375000000004
They,6.88914,322.55437499999994
had,8.81937,315.813125
to,4.9521,313.58874999999995
act,10.6657,287.72933333333333
for,6.89114,338.28125
letters,12.7706,327.85437500000006
were,9.95042,342.61312499999997
the,6.75846,325.41125
Down,15.5374,299.953125
in,6.75305,298.10687499999995
New,12.7326,282.0075
was,9.00098,357.475625
a,3.83704,302.5018749999999
flier,18.4525,302.458125
in,6.76837,286.526
the,2.68569,312.1626666666667
right,9.65172,333.47437499999995
place,14.5294,299.53874999999994
at,5.49998,298.67375000000004
the,2.50944,281.47125
right,8.98553,283.120625
Robert,12.9535,388.3925
S.,7.73369,297.41400000000004
a,7.86141,329.9825000000001
native,15.7172,295.05687500000005
New,11.5859,272.195
had,10.8521,308.183125
been,3.18334,279.143125
a,5.03196,267.3926666666667
World,15.6455,301.05875
War,2.491,290.3675
I,3.39681,303.67375000000004
flying,15.0628,299.2818749999999
and,5.00457,456.89437499999997
one,9.29836,361.944375
of,2.82397,296.80625
the,1.23362,261.60562500000003
original,10.7842,312.79124999999993
planners,15.0401,362.06374999999997
of,7.07726,299.75125
the,3.44768,306.213125
Concord,17.3988,286.00937500000003
I,7.67562,367.77466666666663
really,12.4312,291.239375
believe,5.58595,309.69875
in,5.07475,271.48625000000004
But,4.58894,382.42250000000007
I,7.78119,293.92437499999994
swear,18.2843,302.22375
to,6.79725,301.50375
you,11.7951,269.62812499999995
from,8.97354,283.47812500000003
the,2.66554,253.95000000000005
moment,13.1547,272.31
I,11.7319,322.16875000000005
opened,13.7625,280.75000000000006
my,12.6467,284.27000000000004
I,12.9535,284.0286666666667
knew,11.2231,262.35125000000005
it,3.98174,294.36875000000003
was,5.27862,273.33750000000003
going,8.32966,279.48933333333326
to,1.35473,258.77812499999993
be,3.63007,276.626875
a,3.39862,257.625625
bad,10.0178,246.16187499999998
Part,11.8845,280.35625
of,0.190028,273.68375000000003
it,9.60087,338.01937499999997
was,5.17817,283.41437500000006
the,5.73086,233.77133333333333
so,11.4327,344.60875000000004
it,9.62375,268.78499999999997
would,5.447,280.801875
take,6.10174,282.62125000000003
me,13.0155,265.595625
twice,13.9697,253.11937500000002
as,2.05901,300.80875
long,7.88058,251.77312499999996
to,10.5844,251.28200000000004
get,7.24279,270.77500000000003
to,5.15763,266.28812500000004
the,3.68939,254.96125000000004
Part,11.8845,281.85687500000006
of,0.190028,275.82437500000003
it,9.60087,280.16687499999995
was,5.17817,264.984375
